game_name,app_id,review_text,user_score,voted_up,source,genres,price,Unnamed: 8
F1 2020,9487,Adding My Team made up a big part of the value of this release. The ability to customize the difficulty that suits you. The car's energy recovery system ERS is still an important part. Grand Prix races are fun. 26 different racetracks are the largest number in the history of the series.,8.0,TRUE,ArabHardware,"Racing, Sports",6.99,1386820.0
F1 2020,9487,There is no real improvement in the style of play. The graphics are mediocre and do not match other car games. The number of players is poor and requires more styles. The lists within My Team seem a bit messy. The professional style has not received any new additions.,4.0,FALSE,ArabHardware,"Racing, Sports",6.99,1386820.0
F1 22,13305,"F1 22 is arguably a summary of Codemasters and EA's experience in simulation games, providing a rich and enjoyable experience for Formula 1 enthusiasts as well as newcomers alike, the game has seen simple but effective improvements to game mechanics, car design and motion physics, resulting in the best simulation experience of Formula 1 racing up to the moment whether you're playing individually or competing online, on the other hand, there was no benefit to adding modern sports cars separately, let alone the frustrations resulting from the absence of the interactive story that appeared in the previous installment.",9.0,Neutral,IGN,"Racing, Sports",6.99,2056900.0
FAIRY TAIL,9886,"Some characters are not embodied in a 3D character like the rest of the characters, but they are embodied in the character's avatar only next to the conversation or animated images are taken to embody them as characters, and also during conversations an avatar image of the character appears but does not change or give facial expressions related to the character's emotions, but the settings do not change and you must know the character's emotions through the voice tone of the voice actor if there is an audio recording of the conversation.",4.0,FALSE,SaudiGamer,"Adventure, RPG",59.99,1233260.0
FAIRY TAIL,9886,"One of the most important advantages of the game is the development of the Guild and its upgrades, and this is done through the development of the facility, such as the development of a shop that sells consumer goods and a workshop that develops jewelry and accessories to help you fight and cook, which increases the endurance points of the characters with each development and library that increases the percentage of experience points gained by characters who do not participate in your guild, all these modifications and upgrades are done by completing the tasks of the Guild level and increasing its ranking with each important one, a set of rules to enhance your Guild name and return to the community.",6.0,TRUE,SaudiGamer,"Adventure, RPG",59.99,1233260.0
Fallout 76,6227,"Almost all kinds of technical errors have been encountered by this generation in this part of the series and some of them have forced me to restart tasks from the beginning even though I have reached the end of the task, despite downloading a 48GB game update, all the technical errors I encountered at the beginning of the game are still repeated even after the update to the day of publication of this review! the game servers or servers are not of the required quality for the game to accommodate a large number of players at the same time, the server interruption of the game is repeated while the keyword of the game disappears for the most part! almost 5 times the downtime of the game is almost the same as the keyword of the game (the keyword of the game) and the keyword of the game (the keyword of the game) is that the keyword of the game is that the keyword of the game.",4.0,FALSE,SaudiGamer,"Adventure, Action, RPG",39.99,1151340.0
Fallout 76,6227,"The Fallout series is still distinguished by its distinctive appearance from all other games in the series, the mixture of modern technology and the backgrounds of the past, and the fact that Fallout features some of the side-effects that add to the story. Fallout is what distinguishes the series from others and is the primary reason for the success of the series over the years. The game's story is very sophisticated and there are a lot of puzzles and exciting events that motivate you to verify the events that take place in the game's world, and the continuation of some of the side-effects that add to the story. Fallout features the side-effects of someone who wants to tell the game's story in its entirety. Fallout is the main reason for the success of the series over the years.",6.0,TRUE,SaudiGamer,"Adventure, Action, RPG",39.99,1151340.0
Fallout 76,6227,"Fallout 76 had a great chance to be a successful game, but it failed to make a mark on most of the key points that make any title a success, turn away from it now and wait for solutions that one day become error-free and modified enough to become affordable.",7.0,Neutral,IGN,"Adventure, Action, RPG",39.99,1151340.0
FANTASIAN Neo Dimension,17731,"Some of the game's foundations, which are designed as high-end mobile games such as menu designs and character graphics that often show flaws during filming, some confrontations take too long due to slow motion and there is no option to speed up battles as is the case with most role-playing games.",4.0,FALSE,SaudiGamer,RPG,49.99,2844850.0
FANTASIAN Neo Dimension,17731,"Featuring distinctive game graphics that use Diorama, it is considered one of the first games to employ Diorama to create static backgrounds to give the feel of the first PlayStation games in a brilliant way, without sacrificing details. The combat system carries a lot of dynamics, each stroke has its scope and you can direct the stroke depending on the location of the enemies and your character, making it more than just a choice of abilities and skills from lists alone. Dimengeon's mechanism used a revolutionary add-on to games that carry random enemies in the world, a feature that allows two random enemies to fight their battles later.",6.0,TRUE,SaudiGamer,RPG,49.99,2844850.0
Far Cry 5,4384,"Each member of the family has his or her own characteristics, such as the older brother Jacob, the older brother John, the younger brother John, the monstrous game world with its crazy characters from the family of Joseph and their followers who believe that the end of the world is coming and their violent behaviour is perfectly suited to this part of the game. Each member of the family has his or her own characteristics, such as the older brother Jacob, the older brother John, the younger brother John, the younger brother John, the calmer and the simpler way of dealing with others, as well as the younger brother Joseph and the younger brother Joseph, the latter of whom have their own characteristics.",6.0,TRUE,SaudiGamer,"Shooter, Action",59.99,552520.0
Far Cry 5,4384,"Most of the time, you'll have to open the lists to determine your destination to determine the correct path, so even if the goal is a key task, the path will not be drawn and you need to open the map and go to the goal and define the path (Waypoint), and notice that this process repeats itself annoyingly and there is no alternative and shortcut to it. Also, the lists will open continuously to change your goal or task and choose your partner. There is a compass at the top of the screen and no small map so that it focuses on the game world, but it doesn't help enough and it doesn't help enough to open the entire map.",4.0,FALSE,SaudiGamer,"Shooter, Action",59.99,552520.0
Far Cry 5,4384,"For the first time ever, Far Cry 5 offers fans of the series complete freedom to do everything, so instead of simply roaming the environment, the game will give you complete freedom in how you progress through the story, which may make the story disconnected for some, but is a feature for others who don't like to be bound by linear storytelling, the game also offers a varied gameplay style that is the best in the current generation with many options for players to perform the game's various tasks, in short, Far Cry 5 offers distinctive new ideas but in the same style that the series is known for.",9.0,Neutral,IGN,"Shooter, Action",59.99,552520.0
Far Cry 5 - Hours of Darkness,6177,"Free to choose the available tasks, the add-on offers a small open world where you can take on a variety of simple tasks, such as occupying areas, saving your comrades or prisoners of war (your comrades can help you during the stage, but they don't come back when they die like the basic game), assassinating enemy commanders, blowing up the guns that attack your plane, and assembling certain items. You don't have to do anything with these things and you can head straight to the point of escape and finish the stage. The add-on enhances a sneaking and hiding game mode called ""Evalue Instinct"", which is a set of four different levels that provide advantages to each killing process you open and wait for.",6.0,TRUE,SaudiGamer,"Adventure, Action",11.99,761821.0
Far Cry 5 - Hours of Darkness,6177,All you'll do during the stage is walk and shoot without any motivation to know the story or characters with you or to complete the tasks available (except the desire to ask for the bombing) or even explore. So I strongly recommend and play add-on with one of your friends cooperatively (co-op).,4.0,FALSE,SaudiGamer,"Adventure, Action",11.99,761821.0
Far Cry 5: Lost On Mars,6377,"While changing the playing style is not fun most of the time, slow motion due to gravity, attempting to shoot and swimming at the same time can be troublesome to control. And with monsters that move relatively quickly and have the ability to harm you remotely, you will feel that the control has become an additional obstacle when faced. Tasks to operate stations and find Hurk members are similar in style and there is nothing that distinguishes them (except in a task or two). They are about killing monsters, climbing towers, defense against enemy waves.",4.0,FALSE,SaudiGamer,"Adventure, Action",9.99,761820.0
Far Cry 5: Lost On Mars,6377,"Find him hanging ridiculous comments and from the point of view of the American citizen who loves his country very much, including changing some of the terms in the game into creative and funny terms. In addition to playing the character of Nick who is close to him but more serious than he is, and the presence of an AI character ANNE will be a mixture of jokes and funny comments throughout your game. Many changes in the style of play, there are various weapons out there from spacecraft and spacecraft and differing in their characteristics, all of which require you to accumulate ammunition as quickly as possible, so that the weaponry needs to be eaten up.",6.0,TRUE,SaudiGamer,"Adventure, Action",9.99,761820.0
Far Cry 6,9783,"Unusually, we won't advise you this time to buy Far Cry for the Special Evil and the events of his story because unfortunately it only appeared a few times and unsatisfyingly despite the excellent performance of the actors, but what will impress you is the amazing graphics, the gorgeous environments, the bizarre weapons, and the style of play still as you remember but as the madness increases with many pets and predators to accompany you in your madness and immerse yourself in diverse content even in side missions, the hacking hasn't received the proper promotion but it's still so much fun that the other is not forgetting the excellent support for the Arabic language throughout the game.",7.0,Neutral,IGN,"Shooter, Adventure, Action",59.99,2369390.0
Far Cry Primal,1944,"Most of what you do in the game is the same as what you did in the previous two parts, from occupying enemy bases, to hunting animals for their skin and assembling plants to make new tools, etc. These were new and fun when we tried them for the first time, but they lose their value as they are repeated in each part. The beginning of the game and the performances we saw give a different picture of the game's reality, so you don't really need to hunt to eat, nor do you need to sleep, and the world doesn't need to be horrified after the tiger is raised to help you.",4.0,FALSE,SaudiGamer,"Shooter, Action",29.99,371660.0
Far Cry Primal,1944,"Breathe life into the world of Far Cry Primal, which is rich in diversity of plants and animals that unleash the hunter/gatherer within you, and offers the tools and weapons you use in a dramatic change from the shooting games, but the weak story and the soulless villains make the game seem aimless or directionless.",9.0,Neutral,IGN,"Shooter, Action",29.99,371660.0
Far Cry: New Dawn,7042,"Ubisoft didn't offer enough to justify the release of this game independently of the fifth part instead of adding, but its price is acceptable and the fun story ends with a touch of new additions to be a bit of a new fifth coming-of-age experience, a lifelike map as usual, and more than amazing audio performance, and let's not forget the Arabic translation of course.",7.0,Neutral,IGN,"Arcade, Shooter, Adventure, Action",39.99,939960.0
Farming Simulator 17,3008,"Charges are acceptable and show many details and can change the angle of the camera and the control of pests and heavy equipment from inside and outside, as well as the sounds of various machines and devices that are convincing, at least for someone who is not an expert in agriculture.",6.0,TRUE,SaudiGamer,Simulation,14.99,447020.0
Farming Simulator 17,3008,"The game may attract or be interested in farming from Mars, but to most players it will seem like a slow and boring game, even with the possibility of hiring assistants to do the work for you. I would love a mix of realism and fun.",4.0,FALSE,SaudiGamer,Simulation,14.99,447020.0
Fast Fusion,18663,"The game is technically impressive in performance, fast, smooth, and stable even when the screen is split into 4 sections for team play, and there are excellent details, effects, lighting, and even refined rain and fog effects. Also, the future look of the game makes it similar to WipeOut or F-Zero. The electronic music is also enthusiastic and suited to the game's atmosphere. The gameplay is innovative and less difficult than its counterparts, combining the cards to increase your speed and changing the color of your vehicle between blue and red to match lines on the road giving you an extra dose of speed.",6.0,TRUE,SaudiGamer,Racing,,
Fast Fusion,18663,"The accuracy-raising method makes the game's image impure and noisy. The developer promises to update adds less accuracy but less lifting upscaling. Opening up new roads and vehicles requires money earned in the game, not just finishing races, which places an artificial barrier and the need for so-called framing (i.e. repeated racing to collect currency).",4.0,FALSE,SaudiGamer,Racing,,
Fatal Fury: City of the Wolves,17789,"The game's graphics are beautiful and sharp, and it uses wide black lines around the characters to give them a cartoon character, while the backgrounds are full of life and exciting classical music. The game's look is an extension of the arcade game they started with King of Fighters 14 and perhaps at its best here. There are several cross-platform combat systems such as Rev, which has its own button and offers various options such as enhancing special moves and defense developed and linking moves to some similar to Drive in Street Fighter 6, super-moves called Gears, and tools to control the game's balance.",6.0,TRUE,SaudiGamer,Action,59.99,2492040.0
Fatal Fury: City of the Wolves,17789,Develop a dry story and even practice is simple and does not include everything you want. you will spend most of your time in the game against another player either on the same device or over the network.,4.0,FALSE,SaudiGamer,Action,59.99,2492040.0
Fate/Samurai Remnant,15559,"The graphics were blurred due to the presence of black lines around the characters and effects, which made the picture busy and uncomfortable for the eye.The development map had too much detail, which made the game's start very slow in terms of combat system, meaning for example that you need to allocate development points to increase the damage against monsters by 3 percent or after opening new moves in the map.",4.0,FALSE,SaudiGamer,"Action, RPG",39.99,1902690.0
Fate/Samurai Remnant,15559,"The fighting system, despite its slow development and variety, has become very enjoyable after the first few hours of the game, and is considered a new experience for the Omega Force studio, whose games mostly focus on fighting a huge number of enemies. This time, the small number of enemies on the screen made the experience more polished and based on hitting, dodging, and quick-hitting. I consider it a good fighting system for fans of RPG action games.",6.0,TRUE,SaudiGamer,"Action, RPG",39.99,1902690.0
FBC: Firebreak,18457,"The game isn't always a clear reaction to it and it gets hurt a lot without a clear cause whether it's an error when entering the operating commands, the presence of a fire, or covering your body with yellow papers, or maybe it's a technical error, but once I got a burn with a colleague that went on for a long time even after we repeatedly treated ourselves.",4.0,FALSE,SaudiGamer,"Shooter, Action",39.99,2272540.0
FBC: Firebreak,18457,"The fact that the game is set in the world of Control means that it borrows a lot of characteristics from it such as the design of offices, decorations, posters, enemies, even the way the name of the task is displayed, and even the history of the world and some black comedies. Technically, it is also good on the PlayStation 5 Pro. There are 5 different types of missions ranging from repairing air conditioners or power generators to pushing a vehicle to the target after loading it with power crystals and burning cold bodies and finally destroying deadly yellow stickers that can accumulate in the shape of a human and attack you! While your various tasks interfere with your path from enemies to adding the game, there are currently 3 different types of missions available for each type of game, and there are also 3 different types of missions available for each type of game, and there are also 3 types of missions that can be developed, and there are also 3 types of missions, such as L1 and L1 that can be executed with the most difficult weapons and can be executed with the most difficult weaponry.",6.0,TRUE,SaudiGamer,"Shooter, Action",39.99,2272540.0
FIFA 17,2836,"EA has tried to evolve in FIFA 17 and has succeeded in some ways and failed in others. It has given some of the game's distinct styles a new feel and meaning as the story unfolds, providing improved graphics thanks to the Frostbite engine, but has failed to make the gaming experience feel more realistically enhanced.",7.0,Neutral,IGN,Sports,,
FIFA 17,2836,"Improvements and changes to the way your own player improves as Pro Clubs, so instead of the old system, which relies on certain tasks, the player gets points by which he can improve what he wants from his abilities. The new method is supposed to solve the problem of individuality that we saw in the previous parts of the changes with good fixed balls, so instead of the old impractical form, the player can now change the payback mode allowing him to open new angles, or choose the place to go the ball more accurately than before.",6.0,TRUE,SaudiGamer,Sports,,
FIFA 18,4501,"FIFA 18 follows its predecessor's path in terms of offering the same content with simple improvements such as first-person shooter modes, faster style of play, more varied attack, a more visually and visually stunning sound level, and the ability to earn prizes of value as a FUT by playing individually for the first time, but on the other hand, there is no noticeable change in Career Mode and Pro Clubs, not to mention the exceptional performance of the guards and the difficulty of controlling the defensive line completely.",8.0,Neutral,IGN,Sports,,
FIFA 19,6214,"I don't mind losing easy chances because of my failure to balance the shot, but they should be logical based on the player's position at the time and place of the shot. There is no concrete addition to the development of Pro Clubs, although one is the most popular and most enjoyable in the game.",4.0,FALSE,SaudiGamer,"Simulation, Sports",,
FIFA 19,6214,"In addition to buying the rights to the European Champions League and the fantastic atmosphere simulation of the tournament. It's nice that there is an option to play a game with the atmosphere and presenting the final of the championship. The addition of a lot of character moves (Animations) as well as the first touch feature has contributed to making the gameplay noticeably smoother, especially the formats of the players. In addition to buying the rights to the Champions League and the fantastic atmosphere simulation of the tournament. It's nice that there is an option to play a game with the atmosphere and presenting the final of the championship. The addition of a lot of character moves (Animations) as well as the first touch feature has contributed to making the gameplay noticeably smoother.",6.0,TRUE,SaudiGamer,"Simulation, Sports",,
FIFA 20,7399,"Also, elements of the Pro Clubs style were used to develop certain characteristics for players, and elements of the Ultimate Team such as playing cards and player coordination, making them a fun progression system that gives an incentive to complete the story and play against other players.",6.0,TRUE,SaudiGamer,Sports,4.99,20.0
FIFA 20,7399,"Even after the last update, the problem is still ongoing. Despite some general improvements as a profession, the way in which non-professional players are explored remains the same, and the same problems of the past sections. As well as technical problems that make the teams' access to the tournament be delayed. Also, the professional teams have not received new updates from the experience, although even one of the most powerful and innovative players in the game is a non-professional player.",4.0,FALSE,SaudiGamer,Sports,4.99,20.0
FIFA 21,9817,"Perhaps the style of play in general has not changed much from its predecessor, but some aspects have been added that have helped to give the player more freedom and creativity in the style of play. The passing and movement feature that gives you the ability to control the player's direction after passing the ball helps to give you more control in building the attack, as you can send the player to a particular direction either to improve the opponent's defense or to create an opportunity to score, which may take time to master and take advantage of, but when used correctly you will notice how much of it is.",6.0,TRUE,SaudiGamer,Sports,,
FIFA 21,9817,A very similar version of last year's version. The gameplay hasn't had many changes. No changes are mentioned on the graphics. The Pro Clubs version is still neglected. The Ultimate Team version is impressed with the paid digital transactions Microtransactions. The Volta version requires more work to attract players. There is no story development after the end of Alex Hunter's story in version 19.,4.0,FALSE,ArabHardware,Sports,,
FIFA 21,9817,"The level of the guards in the game is still unpredictable, sometimes you find that the goalkeeper can kick any ball and sometimes behaves strangely towards some balls that seem simple. The kick in the game feels overly strong, a lot of kick from outside the penalty area ends up in the net, the kick from the corner of the guards inside the penalty area also often results in goals even when hitting players who do not have the kick power. I noticed a difference in the game's judging intelligence, some interventions that seem too strong even when reviewing and finding that the intervention was never on the ball was not counted as breaches, and sometimes some soft touches undermined as breaches.",4.0,FALSE,SaudiGamer,Sports,,
FIFA 21,9817,Adding the collaborative CO-OP mode to the Ultimate Team. The ability to customize your own pitch is a good addition. Changes to the Career Mode and fixing the difficulty problem. Game lists and presentation with sounds are still the best feature of the series.,6.0,TRUE,ArabHardware,Sports,,
FIFA 22,11684,"FIFA 22 took advantage of the new generation's capabilities in a distinctive way and offered players a different level of soccer games that were more flexible, accurate and realistic, with a slower pace of play and moving charges that eliminated most of the illogical situations that the series has long endured in recent years, as well as more realistic moves and decisions made by players on the pitch and characteristics that distinguish each peer and goalkeeper are worthy of this description for the first time, but it still suffers from frequent errors such as the excessive force of some pushes and interceptions of the ball, the absence of radical changes to any form of play, and a return to the player's worst-case image in a way that allows the players to be able to push the ball forward more effectively, but as long as they are able to compete, they will need to be able to improve their performance.",7.0,Neutral,IGN,Sports,,
FIFA 23,13725,"The perpetual problem of changing the signal of the existing players remains, in the last part after introducing the option of only air and loose balls the problem has improved slightly, oddly it is now used as it was. and in the event of a manual change you will find that you are suffering from more air balls than usual. The response of the players is too slow, and I don't know if it is a solvable problem with updating because it wasn't so bad in the past part, but we continually need to respond to the player's response to the instruction or information of the balls.",4.0,FALSE,SaudiGamer,Casual,,
FIFA 23,13725,"The second generation of Hypermotion technology, which will add a lot of graphical action Animation to the game, which also contributes to adding realism to the look of the game, but more importantly this makes the experience more seamless. Lastly, the availability of co-playing with other devices Cross-play.",6.0,TRUE,SaudiGamer,Casual,,
FIFA 23,13725,The gameplay is slow and tends to be boring. There is a weight in the movement in general for all players. The game's passing system is catastrophic. The new synchronization system is complex. The Pro Clubs are still neglectful until they have received joint playback.,4.0,FALSE,ArabHardware,Casual,,
FIFA 23,13725,"Amazing graphics. Animations and animations are better than ever thanks to HyperMotion 2. Support for first-time cross-play. Career Mode changes are satisfactory and development itself is fun. Good new system for fixed kicks. New Power Shot shooting method is balanced. The ability to pass, lift, and shoot the outdoor soccer ball using L2 looks exciting. Interventions or Slide Tackle are good. The Moments system in the Ultimate Team add is acceptable for those looking to build their team at the lowest cost. Add two full rounds of female elements.",5.0,FALSE,ArabHardware,Casual,,
Final Fantasy II Pixel Remaster,11747,"No improvements were made to the development system for the second part, which was considered a disaster element.The existing parts were the original parts of the first Nintendo and Super Nintendo and did not contain any additional content from previous re-releases.",4.0,FALSE,SaudiGamer,RPG,14.49,3365580.0
Final Fantasy II Pixel Remaster,11747,"Improvements to the pixel graphics of all the parts were made without losing the original artistic orientation, making the game's landscape more modern and acceptable as well as adding a 3D lighting system to the sixth part. Music reworking for all the parts was more than fantastic, so these legendary pieces were taken from all the parts and reworked from 8-bit and 16-bit sound to Orchestra compositions while preserving their precious essence.",6.0,TRUE,SaudiGamer,RPG,14.49,3365580.0
Final Fantasy III Pixel Remaster,11748,"Improvements to the pixel graphics of all the parts were made without losing the original artistic orientation, making the game's landscape more modern and acceptable as well as adding a 3D lighting system to the sixth part. Music reworking for all the parts was more than fantastic, so these legendary pieces were taken from all the parts and reworked from 8-bit and 16-bit sound to Orchestra compositions while preserving their precious essence.",6.0,TRUE,SaudiGamer,RPG,18.99,3365590.0
Final Fantasy III Pixel Remaster,11748,"No improvements were made to the development system for the second part, which was considered a disaster element.The existing parts were the original parts of the first Nintendo and Super Nintendo and did not contain any additional content from previous re-releases.",4.0,FALSE,SaudiGamer,RPG,18.99,3365590.0
Final Fantasy IV Pixel Remaster,11936,"Improvements to the pixel graphics of all the parts were made without losing the original artistic orientation, making the game's landscape more modern and acceptable as well as adding a 3D lighting system to the sixth part. Music reworking for all the parts was more than fantastic, so these legendary pieces were taken from all the parts and reworked from 8-bit and 16-bit sound to Orchestra compositions while preserving their precious essence.",6.0,TRUE,SaudiGamer,RPG,18.99,3365600.0
Final Fantasy IV Pixel Remaster,11936,"No improvements were made to the development system for the second part, which was considered a disaster element.The existing parts were the original parts of the first Nintendo and Super Nintendo and did not contain any additional content from previous re-releases.",4.0,FALSE,SaudiGamer,RPG,18.99,3365600.0
Final Fantasy Pixel Remaster,11746,"No improvements were made to the development system for the second part, which was considered a disaster element.The existing parts were the original parts of the first Nintendo and Super Nintendo and did not contain any additional content from previous re-releases.",4.0,FALSE,SaudiGamer,RPG,4.95,359870.0
Final Fantasy Pixel Remaster,11746,"Improvements to the pixel graphics of all the parts were made without losing the original artistic orientation, making the game's landscape more modern and acceptable as well as adding a 3D lighting system to the sixth part. Music reworking for all the parts was more than fantastic, so these legendary pieces were taken from all the parts and reworked from 8-bit and 16-bit sound to Orchestra compositions while preserving their precious essence.",6.0,TRUE,SaudiGamer,RPG,4.95,359870.0
Final Fantasy Tactics - The Ivalice Chronicles,19362,"The game does not contain additions to other versions such as the War of the Lions version which was released on the PlayStation mobile device although they are regular additions, but it was a missed opportunity to make this version more complete.",4.0,FALSE,SaudiGamer,"Strategy, RPG",49.99,1004640.0
Final Fantasy Tactics - The Ivalice Chronicles,19362,"The original game's story was one of the best stories in the history of the industry in terms of writing and events, but with the new script and rewriting of some conversations greatly enhanced the storyline side and made the story heavier, as well as carrying the best sound representation in the history of the series so far. The combat system is eternal in its essence, it allows you to recruit and customize different types of characters, with complete freedom in assigning functions according to your style of play, and even the Cloud of Part Seven joins your team and each character changes the course of battle that has been used correctly.",6.0,TRUE,SaudiGamer,"Strategy, RPG",49.99,1004640.0
Final Fantasy V Pixel Remaster,12315,"Improvements to the pixel graphics of all the parts were made without losing the original artistic orientation, making the game's landscape more modern and acceptable as well as adding a 3D lighting system to the sixth part. Music reworking for all the parts was more than fantastic, so these legendary pieces were taken from all the parts and reworked from 8-bit and 16-bit sound to Orchestra compositions while preserving their precious essence.",6.0,TRUE,SaudiGamer,RPG,18.99,3365610.0
Final Fantasy V Pixel Remaster,12315,"No improvements were made to the development system for the second part, which was considered a disaster element.The existing parts were the original parts of the first Nintendo and Super Nintendo and did not contain any additional content from previous re-releases.",4.0,FALSE,SaudiGamer,RPG,18.99,3365610.0
Final Fantasy VI Pixel Remaster,12797,"No improvements were made to the development system for the second part, which was considered a disaster element.The existing parts were the original parts of the first Nintendo and Super Nintendo and did not contain any additional content from previous re-releases.",4.0,FALSE,SaudiGamer,RPG,17.97,3365640.0
Final Fantasy VI Pixel Remaster,12797,"Improvements to the pixel graphics of all the parts were made without losing the original artistic orientation, making the game's landscape more modern and acceptable as well as adding a 3D lighting system to the sixth part. Music reworking for all the parts was more than fantastic, so these legendary pieces were taken from all the parts and reworked from 8-bit and 16-bit sound to Orchestra compositions while preserving their precious essence.",6.0,TRUE,SaudiGamer,RPG,17.97,3365640.0
Final Fantasy VII Rebirth,15136,"The graphics in Final Fantasy 7 Rebirth are artistically beautiful and there is a great deal of diversity in the areas, particularly Cosmo Canyon, Costa del Sol, Gold Saucer and Gongaga, which are spectacularly embodied, as well as highlighting the character design, cinematic scenes and effects during combat, and the epic music based on the original game's music with additions that make the game pleasing to the eye and ear.",6.0,TRUE,SaudiGamer,"Adventure, Action, RPG",69.99,2909400.0
Final Fantasy VII Rebirth,15136,"Some side-scrolling tasks and games aren't sophisticated in their mechanics and aren't fun as well as the main menu, whose layout is oddly open development of weapons can only be reviewed while being developed by machines and people. the same goes for the afriqi option which only reviews them while changing members elsewhere. the lighting in the game is odd and slightly changes the camera angle, turning some places from dark to full brightness, and some details of the world only show up when approaching them, and the accuracy of the performance is noticeably low. some events in the story progress with sudden and sometimes unreasonable frequency and obstacles that may make it feel like moving back to the main events of the game as well. while some of the main events, such as the previous one, were less pronounced, were less pronounced.",4.0,FALSE,SaudiGamer,"Adventure, Action, RPG",69.99,2909400.0
Final Fantasy VII Remake,8586,"Not all the new elements in the story are successful in the way they are presented, and the fact that the story isn't over yet means that we can only judge these elements and their impact on the story from this part. Some parts in the game were too long and bore me as well as there are many times when the game becomes too linear to even explore a place beside you but instead sends the game back on track to the goal or the moments when another person walks slowly in the background to serve the story. I don't want it to be an open game, but I want the same freedom of the isolated place Wall.",4.0,FALSE,SaudiGamer,"Adventure, Action, RPG",39.99,1462040.0
Final Fantasy VII Remake,8586,"The graphics, especially the characters who have benefited from their presence over the years in movies and other games, and here their design was great and detailed, and the main characters such as Desiree (except perhaps Tifa) as well as the city of Midgar, which has become much more embodied, will pass through different areas such as the slums, the Wall Market, the Shinra Building, the Train Cemetery, etc. The graphics are generally good if they are less than the fifteenth part. The original game's music has evolved and has been re-released and new pieces have been added, as well as the city of Midgar, which has become much more embodied, as well as the events in which the game's characters have evolved, as well as the events in which the game's characters have evolved and the characters have evolved.",6.0,TRUE,SaudiGamer,"Adventure, Action, RPG",39.99,1462040.0
Final Fantasy VIII Remastered,8218,"As one of the main parts of the series, especially after the overwhelming success of the seventh installment, the game's blend of video clips with the gameplay was a technical marvel of its time and is still fascinating, and the game has a traditional European characteristic that distinguishes it, or great music that still resonates with the minds of the players. Because the game's backgrounds are static images in three-dimensional form, it is still beautiful and full of detail, and the game's blend of video clips with the gameplay was a technical marvel of its time and is still fascinating. Like every part of the series, the characters and story alternate between greatness and ugliness and freedom, depending on the gameplay, but depending on the gameplay, the gameplay may be a more abstract part of the gameplay, and the characters can be used in a more abstract way, as well as the gameplay can be used in a more dynamic way, and the gameplay can be more dynamic, dynamic, dynamic, dynamic, dynamic, dynamic, dynamic, dynamic, dynamic, dynamic, or dynamic, as well as the gameplay can be.",6.0,TRUE,SaudiGamer,"Adventure, RPG",19.99,1026680.0
Final Fantasy VIII Remastered,8218,"Two-dimensional backgrounds have not been improved, even with the use of artificial intelligence as some amateurs have done, and the contrast between their drawing and the drawing of large characters.The combat system is still complex even after all these years, and even with all the explanations, some of its details are still mysterious, such as it improves in combat avoidance situations so that the game doesn't get more difficult.",4.0,FALSE,SaudiGamer,"Adventure, RPG",19.99,1026680.0
Final Fantasy XIV: Dawntrail,16958,"The game takes a slower start than all previous expansions (with the exception of A Realm Reborn) and the reason is due to the game's unbridled desire to present every aspect of the story, new areas and exaggerated detail during the first few hours, which may be boring for some players, and it took me about 3 hours to get to the first dungeon, which is longer than usual.",4.0,FALSE,SaudiGamer,"Massively Multiplayer, RPG",39.99,2649240.0
Final Fantasy XIV: Dawntrail,16958,"The development of new graphics has greatly enhanced the game's look and feel and I can say that it is a remastered version of the AMD FSR and the Nvidia DLSS, as well as the TMAA feature to improve the graphics, textures, and character shapes, as well as the animation and animation of the movie footage to make them more modern while maintaining the game's character.The PC version has added many graphics options such as support for the AMD FSR and the Nvidia DLSS, and also the TMAA feature to improve the graphics and edges of the artwork, as well as enhancing the future of the game's storyline such as Final Fantasy XIV, the variety of environments that are inspired by the game's original game, the game's special features, and the game's modern life, but the game's gameplay depends on the rules and characteristics of the new game, as well as the game's gameplay, and the game's gameplay, as well as the game's gameplay and gameplay, and the game's game's gameplay, as well as the game's game's game's game's gameplay and game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's characters, such as the game's game's game's game's new game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's game's",6.0,TRUE,SaudiGamer,"Massively Multiplayer, RPG",39.99,2649240.0
Final Fantasy XV,1512,"Final Fantasy XV offers everything you want in an RPG game. Starting from the huge and varied worlds, the basic and fun side projects, the unique characters and their very well-written dialogues, access to the deep story and more, the game offers many hours of entertainment and fun.",9.0,Neutral,IGN,RPG,34.99,637650.0
Final Fantasy XV: Episode Ardyn,7502,"The quality of this add-on is somewhat lower compared to the previous one, although its price is higher, both in terms of charts and presentation, and there is a sense that events are somewhat hasty and can be somewhat annoying to present.The combat system is somewhat chaotic, and here it is not much different from the main game, but it also lacks the challenge.The fight music is somewhat annoying and not up to that of the previous add-on.",4.0,FALSE,SaudiGamer,RPG,4.99,977610.0
