game_name,app_id,review_text,user_score,voted_up,source
Mass Effect Legendary Edition,11290,تأتي النسخة الجديدة من الثلاثية بالكثير من التحسينات مقابل سعر لعبة واحدة في وقتنا المعاصر، ولذلك هي تعتبر فرصة مثالية لمن لم يتعرف على قصة Shepard من قبل وهنالك العديد من التحسينات التي قد تقنع اللاعب القديم في العودة إلى السلسلة مرة أخرى وأهمها سهولة مرونة كبيرة في نقل شخصيتك وإنجازاتك بين الألعاب الثلاثة، تعاني فقط من بعض الأخطاء في المؤثرات الصوتية وبعض العيوب التي لا تزال ملحوظة في أسلوب اللعب,7,Neutral,IGN
Kaze and the Wild Masks,11097,"استطاعت لعبة Kaze and the Wild Masks أن تُدمج بين أفكار أشهر الألعاب الكلاسيكية والتي لها رونق خاص بها، مع أفكارها الجديدة سواء نظام الأقنعة أو الجواهر التي تَهدف لأغراض مُختلفة، جعل إجابتنا على السؤال الذي قُمنا بطرحه بالأعلى بات واضحًا الآن. فاللعبة يُمكن أن تُقارن بتلك العناوين، سواء عن طريق الرسوم الجيدة التي قدمتها بطابع الرسوم الكرتونية والموسيقى التي تُعيدنا إلى التسعينيات بالإضافة إلى أفكار فريق PixelHive الجديدة في أسلوب اللعب، جَعلتنا نستمتع بتجربة اللعبة. ولكن مع الوقت ومع تُوفير مستوى صعوبة مُتزن وإضافة المزيد من الأفكار الأخرى فربما نَرى بالفعل شخصية ""كايز"" ومُغامرتها الممتعة تتحول هي الأخرى إلى أيقونة في صناعة ألعاب الفيديو.",9,Neutral,IGN
Star Wars Jedi: Fallen Order,7407,"استطاع أستوديو Respawn أن يقدم لنا أخيراً لعبة Star Wars التي كنا ننتظرها منذ سنوات طويلة، فقد استطاعت اللعبة بقصتها الجيدة وحبكتها الخاصة مع أسلوب القتال الذي يشعرك وكأنك أحد أفراد ""الجيداي""، مدمجين مع عنصر الاستكشاف وحرية اللعب التي أعطته لك اللعبة وعناصر الباركور المميزة التي شهدتها بالإضافة إلى الألغاز المختلفة وتنوع بيئات اللعب ورسومياتها والصوتيات المميزة التي قدمتها جعلتها تقدم لنا لوحة فنية لم نعد نراها كثيراً مؤخراً وعوضتنا عن خيبة الآمال من عناوين Star Wars السابقة.",9,Neutral,IGN
The Outer Worlds,7413,ستجعلك لعبة The Outer Worlds  تقضي عدداً كبيراً من الساعات أمامها حيث تقدم عالماً مميزاً مليئاً بالتفاصيل وقصة مكتوبة بعناية شديدة تعتمد على اختياراتك التي يمكن أن تغير مجرى الأحداث تماماً، فهي تعتبر بداية عهد جديد لفريق Obsidian Entertainment  مع شركة ميكروسوفت حيث أثبت الفريق مهاراته بجدارة وأنه قادر على فعل أكثر من ذلك ولكن بتمويل أضخم في المشاريع القادمة، فاللعبة تذكرني كثيراً بالجزء الأول من Mass Effect  الذي كان بداية سلسلة أسطورية.,9,Neutral,IGN
Diablo III: Eternal Collection,6757,باختصار ، فإن Diablo III: Eternal Collection عبارة عن لعبة RPG كلاسيكية تحافظ على مكانها بقوة كلعبة جميلة وطريقة لعب مليئة بالمتعة. القصة و الحوارات شيقة، لكن طريقة اللعب ليست شيئًا من شأنه أن يجذب الجميع نظرًا لمستوى التكرار. إذا كنت تبحث عن لعبة مغامرات لك ولأصدقائك تتيح لكم مقاتلة الوحوش واستكشاف السراديب والكهوف فسوف تستمتع بلعبة Diablo III.,N/A,Neutral,IGN
Divinity: Original Sin 2 – Definitive Edition,6529,تقدم لعبة Divinity Original Sin 2 تجربة RPG كلاسيكية مميزة للغاية، مع قصة قوية وعميقة وشخصيات جديرة بالاهتمام، قد تكون الأفضل رسومياً في هذا النوع من الألعاب حالياً، ولكن يجب عليك أن تحاول أن تعتاد على استخدام يد التحكم بسبب صعوبة حدوث ذلك على أجهزة المنصات المنزلية، ولكنها تظل تجربة لا تنسى.,9,Neutral,IGN
PAC-MAN Championship Edition 2 Plus,5573,قدمت لعبة Pac-Man Championship Edition 2 Plus مزيج رائع بين الماضي والحاضر سواء في تصميم المراحل أو الموسيقى أو الرسوم، مع نمط جديد حصري على Nintendo Switch وهو النمط الزوجي الذي سيجعلك تستمتع باللعبة أكثر مع شريكك وتقضي ساعات من اللعب الكلاسيكي المميز، ولكن اللعبة ليست لأي لاعب، فإذا كنت أحد اللاعبين الهواة فلن تستهويك اللعبة كما أن عمرها قصير نوعاً ما بعيداً عن محاولة تحقيق أفضل Score ممكن.,9,Neutral,IGN
Wolfenstein 2: The New Colossus,4490,Wolfenstein II دليل حي على استمرار نجاح ألعاب الطور الفردي في الوقت الراهن من خلال تقديم قصة مثيرة باحداث غير متوقعة وشخصيات مصممة بإتقان وخلفيات درامية مثيرة وأداء صوتي لا تشوبه شائبة، وأسلوب لعب منوع يخدم محبي التسلل والاشتباكات المباشرة على حد سواء، وقدرات تتطور بمرور الوقت تجعل اللاعب يشعر بقوة شخصية BJ وأهمية ما يفعله في محاولته المستميتة للقضاء على النازية.,9,Neutral,IGN
Crash Bandicoot N. Sane Trilogy,4131,على الرغم من أن الرسوم في نسخة Nintendo Switch قد تكون أقل من باقي المنصات الأخرى، إلا أن لعبة Crash Bandicoot N.Sane Trilogy تصلح ليتم لعبها أثناء وجودك بأي مكان عن طريق حمل السويتش معك في أي وقت وأي مكان، فشعرت أنني راضي عن مستوى اللعبة على السويتش على الرغم من أن مستوى رسومها أقل من باقي المنصات، أما على مستوى اللعبة ذات نفسها فهي تقدم نفس التجربة الموجودة في الأجزاء الأصلية مع بعض الإضافات الجيدة.,9,Neutral,IGN
Torment: Tides of Numenera,3728,"بالنسبة إلى لعبة توصف بأنها ""الوريث الروحي"" للعبة الـ RPG المحبوبة التي صدرت في 1999، فإن Torment لم تنجح في التقاط روح Planescape: Torment التي تشعرنا بالحنين فحسب، بل تتمكن في نفس الوقت أيضاً من التخلص من الاستعارات القديمة وإضافة ما يكفي من الأفكار الجديدة لتبرز بوصفها لعبة ممتازة في حد ذاتها. وعلى الرغم من أن بعض الأنظمة المبتكرة ليست مقنعة بشكل كامل، إلا أن المزيج الذي يجمع بين عالم ساحر وقصة مكتوبة بشكل جميل وشخصيات مثيرة للاهتمام وأحداث مفاجئة في القصة يجعلها قادرة على أن تكون أحد أفضل ألعاب الـ RPG في العصر الحديث.",N/A,Neutral,IGN
Nier: Automata,3540,لم أكن مهتم بـ NieR: Automata أو متعلقا باللعبة قبل تجربتها، ولكن طريقة السرد المميزة والقصة التي تم العمل عليها بعناية وأسلوب اللعب المتنوع والأعداء الذين أرغموني على تغيير أسلوب لعبي باستمرار، كل هذا ساهم في استمتاعي بالتجربة لنهايتها، ولكن رغم ذلك عانت اللعبة من التكرار في منتصف الأحداث والمستوى الرسومي المتواضع للمناطق المفتوحة وإهمال المهام الجانبية والاعتماد على نظام محادثات لا يلائم حتى ألعاب الهواتف الذكية.,7,Neutral,IGN
NBA 2K17,3127,تستمر NBA 2K17 بالحفاظ على تقليدها في تقديم نسخة أكثر دقة وصقلاً من أفضل سلسلة محاكاة كرة سلة موجودة هناك. ومع زيادة خيارات التحكم بالكرة، والقصة الأفضل (لكن ليست عظيمة)، والكثير جداً من خيارات التخصيص، فإن اللعب بـ NBA 2K17 ممتع للغاية على الرغم من معاناتها لمشاكل اتصال بطيء بالانترنت.,9,Neutral,IGN
South Park: The Fractured But Whole,2845,تعد South Park: The Fractured But Whole إضافة جديدة مذهلة لهذه السلسلة والتي تتوسع وتحسن فوق الجزء السابق. كما أن آليات إطلاق الريح الجديدة تأخذ الاستكشاف والمعارك كليهما إلى مستوى جديد، ويعطي التوازن بين هذين العنصرين شعوراً متجدداً وينقذ اللعبة من الوقوع في فخ التكرار. وتوفر اللعبة قصة مقنعة مع مفاجآت وتقلبات مفاجئة مع مضيك قدماً لمعرفة المزيد حول South Park وماضيك الغامض. وسيستمتع محبو المسلسل بوقتهم للغاية وهم يلتقطون جميع الإشارات والتلميحات تجاه حلقات سابقة.,9,Neutral,IGN
Titanfall 2,2834,قدمت لنا Respawn العديد من الأشياء التي أردنا وجودها في لعبة Titanfall من حيث طور القصة والأطوار المختلفة في نمط اللعب الجماعي وانواع الـ Titans المختلفة مع الحفاظ على الرونق والإثارة والسرعة التي اعتدنا عليها و أحببناها في Titanfall. ولكن صدرت اللعبة في توقيت قاتل مما يجعل نمط اللعب الجماعي شبه ميت ويصعب على اللاعب إيجاد أي مباريات بشكل سريع,7,Neutral,IGN
Hitman - Episode 2: Sapienza,2548,مهمة رائعة في موقع جميل مع مجموعة من الفرص المتنوعة ومستوى صعوبة يتزايد باستمرار،المهمة الثانية للعبة Hitman هي ما يبحث عنه أي لاعب في عناوين العميل 47 وذلك في حال تغاضينا عن مواطن الخلل الخاصة بالرسوم والمشاكل المتعلقة بمعدل الإطارات.,N/A,Neutral,IGN
Alienation,2124,"إذا كنت مقبلاً على اللعبة وأنت تتوقع شيئاً مثل Helldivers  و  Dead Nation (ووفقاً لشركة Housemarque فإن هذه اللعبة من المفترض أن تكون ""الوريث الروحي"" للأخيرة) فستحظى بمفاجأة سعيدة. فأسلوب اللعب سلس جداً ومجزي مع أنواع مختلفة من المخلوقات الفضائية، والآكشن السريع، ومذابح مخلوقات فضائية كاملة. وتصبح بكل تأكيد تجربة أفضل عندما تلعب بالنمط التعاوني أونلاين حيث أن بعض المراحل صعبة جداً لشخص بمفرده لكنك ستجد أن اللعبة في كلا الحالتين تستحق وقتك ومالك كليهما.",9,Neutral,IGN
Cuphead,1792,إن Cuphead تبدو رائعة من الناحية البصرية والموسيقية، وستكون اختباراً كبيراً لمدى صبرك بالإضافة إلى مهاراتك المنصية. هناك بعض الأغراض القابلة للفتح التي يمكنك كسبها إذا كان لديك الصبر الكافي من أجل ذلك، لكن حتى من دونها لا يزال بإمكانك الاستمتاع بوقتك في اللعبة. إنها لعبة تجعلك تشعر بالانتصار عندما تنهي معركة زعماء، كما أنها لعبة تعاقبك للغاية إذا لم تراقب جيداً ما يحدث على الشاشة.,9,Neutral,IGN
Assassin's Creed Syndicate,1660,لقد خطت Ubisoft  خطوات عدة في الإتجاه الصحيح في Assassin’s Creed Syndicate  فالبيئة تم تصميمها بشكل جيد والشخصيات مؤثرة ، التنقل مسلٍ والقصة ممتعة ، وإضافة the Rooks يضفي ديناميكيةً رائعةً على اللعبة ، ورغم بطء الإستجابة في بعض الأحيان فإن هذا الجزء الأخير من السلسلة تمكن من إثارة إعجابنا .,9,Neutral,IGN
Child of Light,264,لعبة Child of Light لعبة مميزة لمحبين عالم الخيال و ألعاب الـRPG  القصيرة حيث ستأخذ منك اللعبه حوالي 15 ساعه لأنهاءها، موسيقى اللعبة تفوقت على ألعاب كثيرة حيث تأخذك في عالم ساحرمع الأميرة أورورا التي سنشهد تطورها خلال اللعب و نعيش تجربة جميلة معها ومع مرافقيها. تتكون اللعبة من 10 مراحل في كل مرحلة نستكشف فيها أكثر عن عالم ليموريا وعن ما حدث الى الأميره أورورا. تقدم اللعبة تجربة فريدة مع أجواءها الفنية لتعيش حكاية خيالية في عالم مليء بالمخلوقات الأسطورية.,8,Neutral,IGN
Gears Tactics,8784,لعبة Gears Tactics  تقدم افضل تجربة استراتيجية في 2020 حتى الان  كما انها مخاطرة كبيرة باسم سلسلة كبيرة ولكنها تنجح في الامر، فهي لعبة دسمة توفر لك خيارات عديدة للتعديل على جنودك، مع نظام قتالي ممتع وسريع ومتنوع وذكاء اصطناعي وتحديات صعبة تجعلك في النهاية تشعر بالذكاء والسعادة عندما تنجح خطتك، كما توفر رسوميات جيدة جدا بالنسبة لهذا النوع من الالعاب وبالرغم ان قصتها مرتبطة جيدا باحداث القصة وتقدم حقبة لم نشهدها من قبل في سلسلة جيرز الا وانها لم تأخذ الاهتمام المطلوب من المطورين حيث كانوا من الممكن ان يكشفوا لنا اكثر عن اسرار هذا العالم وشخصياته مع تقديم مستوى كتابة افضل من ذلك,8,Neutral,IGN
Mortal Kombat 11,7092,إن الجزء الجديد من هذه السلسلة المخضرمة يتمتع بأفضل آلية قتال سلسة رأيتها حتى الآن وهو حقًا ما سيهم أي لاعب في النهاية، القصة بالنسبة للعبة قتال لا بأس بها ولكن الأداء الصوتي ممتاز والمؤثرات الرسومية مبهرة بالفعل، ومن الواضح أن السلسلة نمت بشكل جيد خلال السنوات إلا أنها يجب أن تتخلص من نظام المشتريات قبل أن يقضي عليها,7,Neutral,IGN
F1 2018,6211,قدمت لعبة F1 2018 العديد من التحسينات التي أضفت المزيد من المتعة على سلسلتها المميزة F1، فعلى الرغم من تشابه هذا الإصدار مع إصدار العام السابق في واجهة المستخدم واحتفالات اللاعبين وغيرها، إلا أن إضافة وسائل الإعلام وآليات الـ RPG الجديدة في نمط Career Mode أعطى اللعبة مزيداً من الحيوية جنباً إلى جنب مع الذكاء الاصطناعي المحسن وقواعد اللعب المتعدد الجديدة.,9,Neutral,IGN
Middle-earth: Shadow of War,4213,قام استوديو Monolith بالبناء على نجاح الـ Nemesis System الموجود في Shadow of Mordor وقدمه بصورة أفضل في الجزء الجديد Shadow of War، مع تقديم آليات RPG ممتازة جداً مما يجعلها لعبة RPG أكثر منها لعبة أكشن، وبرغم أن القصة خطية جداً والسرد القصصي ضعيف في اللعبة إلا أنني وجدت نفسي أقضي ساعات وساعات من اللعب لتكوين جيشي ومهاجمة القلاع الأخرى، بالإضافة إلى التحديات اليومية وتحديات المجتمع التي ستجعلني ألعب اللعبة لفترة طويلة دون ملل.,9,Neutral,IGN
Far Cry Primal,1944,ينبض عالم Far Cry Primal بالحياة وهو غني بالنباتات والحيوانات المتنوعة والتي تطلق الصياد/الجامع في داخلك. وتقدم الأدوات والأسلحة التي تستخدمها تغييراً منعشاً عن ألعاب التصويب. لكن القصة الضعيفة والأشرار الذين لا روح فيهم يجعلون اللعبة تبدو من دون هدف أو اتجاه.,9,Neutral,IGN
Marvel's Spider-Man,6012,عانت شخصية سبايدرمان كثيراً من ألعاب متوسطة المستوى، ولكن كل ذلك أصبح من الماضي فقد استطاع استوديو Insomniac Games تقديم تجربة مرضية جداً تجعلني متشوق للغاية لرؤية ما يمكن أن نراه بعد ذلك من بيتر باركر، وتقدم اللعبة أسلوب لعب سلس وسريع ومليء بالإثارة ومدينة نيويورك تنبض بالحياة بصورة واقعية للغاية، فيمكن بسهولة القول أن هذه أفضل تجربة يمكن أن تخوضها بشخصية الرجل العنكبوت.,9,Neutral,IGN
NBA 2K18,4500,اقتربت لعبة NBA 2K18 من أن تصبح أفضل لعبة رياضية متكاملة، حيث قدمت أنماط لعب مختلفة ترضي جميع الأذواق، فإذا كنت تتمنى أن تعيش حياة لاعب كرة السلة فإليك نمط MyCareer، وإذا كنت تتمنى بناء فريق أحلامك فإليك نمط MyTeam، وإذا كنت تريد أن تعيش حياة مدير عام لنادي يمكنك تجربة نمط MyGM، ولكن هذا لا يعني أنها لعبة كاملة، فعلى الرغم من أشكال اللاعبين الرائعة وإضافة ماسح وجه يعد الأفضل في الألعاب، ولكن تعبيرات وجه الشخصيات يعد من أسوأ التعبيرات التي رأيتها على الإطلاق فضلاً عن الحوارات الصامتة في نمط MyGM والتي ستجعلك تمل سريعاً منه.,9,Neutral,IGN
Portal Knights,3868,حاولت Portal Knights الدمج بين نمط ألعاب الـ Sand-box الشهير مثل لعبة Minecraft مع ألعاب الـ Action-RPG مثل The Elder Scrolls، ونجحت اللعبة في الكثير من النقاط في ذلك، قضيت ساعات طويلة من اللعب في التنقيب والبحث وإنهاء المهمات لكي أستطيع تطوير منزلي والشخصية الخاصة بي بصورة أفضل، هي لعبة تستحق التجربة بلا شك في ذلك وخصوصاً على منصة Nintendo Switch.,9,Neutral,IGN
Deus Ex: Mankind Divided,1812,تقدم Deus Ex: Mankind Divided تكملة رائعة ومتوازنة للجزء السابق من السلسلة، قصة عميقة ومتوازنة مع إضافات تكاد تكون بسيطة في نظر البعض لكنها فعاله في تحسين تجربة اللعب. ولكن الرسومات لجهاز الـ PlayStation 4 يحتاج إلى اصلاح لكي لا يخرب على اللاعب هذه التجربة الفريدة,7,Neutral,IGN
Command & Conquer Remastered Collection,9589,تعود بنا نسخة الريماستر هذه إلى سنوات كثيرة نحو الوراء ولكن بصورة جديدة رائعة تجعل هذه تجربة ممتازة لمن يريد استعادة الذكريات أو الانخراط بعالم الأجزاء الأولى لهذه السلسلة لأول مرة، لقد تم تحسين كل شيء من حيث الرسوم والأداء لا يزال بنفس الروعة وقد أعجبني كثيرًا عدم العبث بجوهر هذه الألعاب ولكن رغم ذلك يوجد بعض النقاط الصغيرة التي كان من الأجدر تغييرها، لا أعتقد أنها ستشكل مشكلة كبيرة لك إن كنت لاعب قديم لهذه الألعاب وإنما قد تكون مزعجة للاعب الجديد كليًا,7,Neutral,IGN
Thronebreaker: The Witcher Tales,6768,تتميز لعبة Thronebreaker: The Witcher Tales بأسلوب لعب مبتكر يدمج بين ألعاب البطاقات التقليدية مع ألعاب الـ RPG، واستطاعت اللعبة تقديم شخصيات جديدة جديرة بالاهتمام في عالم Witcher الغني، مع رسوم جيدة وأسلوب معارك متجدد باستمرار، يمكنني القول أن لعبة Thronebreaker: The Witcher Tales فاجأتني شخصياً بمستواها كلعبة بطاقات ولكنها تعاني من بعض هبوط في معدل الإطارات وتجمد الشاشة الغير مبرر، وقد تعطي اللعبة أفضلية لمن يلعب Gwent: The Witcher Card Game عن طريق ربح بطاقات خاصة كلما تقدم في اللعبة يمكنه استخدامها في لعبة Gwent.,9,Neutral,IGN
Project CARS 2,4858,قدم استوديو Slightly Mad أفضل تجربة محاكاة واقعية للعبة سيارات في هذا الجيل، بأسلوب لعب مميز قابل للتخصيص بشكل كامل وصوت محركات حقيقي ستنال هذه اللعبة بالطبع إعجاب محترفي ألعاب السيارات، أما إذا كنت هاوي ولست محترف لألعاب السيارات يمكنك لعبها أيضاً ولكن يجب تنبيهك بأن اللعبة مخصصة للمحترفين في الأساس فستحتاج بعض الوقت لكي تمارسها بإتقان، وعندما تقوم بذلك ستحصل على متعة غير طبيعية.,9,Neutral,IGN
Doom,1572,اذا كنت من هواة طور اللعب الفردي والعاب التصويب ذات الحس والطابع القديم، فإن لعبة DOOM سوف تنال على رضاك وستجعلك متعطش للمزيد من الدماء على مدى ١٠ ساعات من الاكشن والاثاره المتواصلين. ولكن ستخذلك في طور اللعب الجماعي الذي يفتقد حس التحدي والمتعه والتجديد. وستطلق لك العنان في مخيلتك وانت تترك بصمتك الخاصه في تكوين مراحل وتحديات شيقه في الـ SnapMap,7,Neutral,IGN
Quantum Break,1519,إن Quantum Break ليست الثورة التي لربما كان يأملها الجميع، لكنها بداية جيدة. إن محاولة Remedy الناجحة في الجمع ما بين الآكشن الحي وألعاب الفيديو تفتح الباب أمام تجارب أكثر جموحاً في المستقبل. لكن إلى جانب ذلك، تروي Quantum Break قصة متينة لا تنهار بسبب آلياتها الخاصة، وتنسج قصة انتقال عبر الزمن تشد اللاعب وتستحق خوضها. قد لا تكون لعبة تصويب عظيمة وتعاني من أساليب تحكم بطيئة، لكن القدرات الزمنية وطريقة التقديم المذهلة تعوض بما فيه الكفاية عن كل هذا.,8,Neutral,IGN
Returnal,11173,تعتبر Returnal تغييراً واضحاً عن الألعاب التي اعتادت Housemarque صنعها، كما أنها في نفس الوقت تمثل تجربة مألوفة اشتهر بها الاستديو. وهذا يثبت على الأقل أنهم قادرون على إنتاج ألعاب AAA قادرة على مجاراة أفضل حصريات PlayStation، حتى عندما يتعاملون مع نوع ألعاب جديد تماماً. إنه مزيج احترافي بين الاستكشاف بمنظور الشخص الثالث وألعاب التصويب من نوع bullet-hell مع العديد من طبقات التخصيص التي تجعل كل جولة لعب مثيرة، حتى لو كان النظام الحالي يميل نحو الحظ أكثر من الاعتماد على مهاراتك فحسب. تمثل Returnal تجربة مليئة بالعقاب والتوتر الذي يجعل قلبك يخفق مسرعاً، وتتطلب تنفيذاً دقيقاً وإتقاناً تاماً للعبة، وهما عنصران يصعب الحصول عليهما.,8,Neutral,IGN
Forza Motorsport 7,4492,سلسلة Forza Motorsport هي بلا شك في نظر الكثيرين – وأنا منهم شخصياً – أعظم سلسلة سيارات في التاريخ، ويحاول استوديو Turn 10 باستمرار البناء على نجاح كل جزء بإضافة المزيد من المميزات في الجزء التالي، وهو ما حدث مع Forza Motorsport 7، والتي على الرغم من أنها لم تقدم أفضل تجربة لعب واقعية مثل Project Cars 2 إلا أنها قدمت أمتع لعبة سيارات هذا العام وسيكون من الصعب التفوق عليها.,9,Neutral,IGN
Grounded,13730,,9,Neutral,IGN
Gears 5,7402,تقدم Gears 5  مستوى مبهر من الرسوميات ومؤثرات سمعية ممتازة وأيضاً تجربة تعاونية وتنافسية فريدة من نوعها ستجعلك تدمن اللعبة كما كانت في سابق عهدها وننتظر منها المزيد في التوسعات القادمة، بالإضافة لطور فردي جيد جداً بتغييرات أضافت الكثير لإسلوب اللعب وجعلته أكثر عمقاً، ولكن القصة لم تقدم أي شيء جديد وأخذت نفس نمط الأجزاء القديمة في أسلوب عرضها ولم تستغل غموض أول فصلين لتقديم حبكة درامية أقوى ولكنها مهدت فرصة ليقدم الجزء السادس قصة ملحمية.,9,Neutral,IGN
Forza Horizon 2,485,لقد قامت لعبة Forza Horizon الأولى بتعيين معايير جديدة لألعاب سباقات العالم المفتوح، وقامت Forza Horizon 2 بتحديث شامل لهذه المعايير. إن الموقع مناسب، وقائمة السيارات كبيرة، والتحكم دقيق لكن سلس، والبصريات ممتازة. وفوق كل شيء هي ممتعة طيلة الوقت، سواء كنت في سباق Land Rover مضحك أو تبحث عن Barn Find مخفية. تشعر كما لو أن Forza Horizon 2 هي Test Drive Unlimited و PGR و Smuggler’s Run و Forza Motorsport محشورة جميعها في مدفع واحد ومن ثم تم إطلاقه في وجهك. إنها لعبة تعبر عن نفسها بقوة وجرأة ويا لها من مزيج رائع.,9,Neutral,IGN
Elden Ring,12090,"في النهاية يُمكن القول بأن أستوديو FromSoftware استطاع أن يُبرز كافة خبراته على مدار العقد الماضي مع ألعاب ""السولز"" لتقديم التجربة التي يُمكن وصفها بالتجربة الأمثل والأجدر بين عناوينه وذلك من خلال لعبة Elden Ring، سواء على صعيد بناء العالم وكتابة اللور أو القصة الخاصة به والاستعانة بخبرات المؤلف الشهير ""جورج مارتن""، ومرورًا بعالم اللعب المفتوح الذي نراه لأول مرة بألعاب السولز، وتَقديم أفكار جديدة تُساعد في تقديم تجربة لعب مختلفة تجذب لاعبين جدد وتُقدم تجربة مثيرة للاهتمام للاعبين القدامى. ودمج هذه العناصر المميزة مع تَوجه وتصميم جيد للأعداء مع موسيقى ساحرة تَخطف القلوب والأسماع، ولكن ما كان يَنقص اللعبة هو تَحسين مستوى رسوم اللعبة لكي يُلائم التطور الذي شهدته اللعبة، فبالرغم من دعمها لدقة 4K إلا وأنها لم تَكن ملائمة للجيل الجديد والتقدم التقني الذي أصبحنا نَعيش عليه.",9,Neutral,IGN
Uncharted: Legacy of Thieves Collection,12559,مجموعة Uncharted: Legacy of Thieves Collection تقدم للاعبين فرصة خوض أحداث أحد أفضل ألعاب المغامرة في Uncharted 4 مع دقة 4K تستعرض المستوى الرسومي المبهر للعبة صدرت قبل ستة سنوات، والسرد الروائي الحبكة الدرامية والحضور الطاغي للشخصيات في مغامرة لن تتركك تلتقط أنفاسك ولو للحظة بسبب تتابع الأحداث والمفاجآت التي ستصادفها طوال الوقت، على الجانب الآخر، تقدم Lost Legacy رحلة أقصر على نطاق أصغر لم تكن على قدم المساواة مع الجزء الرابع.,9,Neutral,IGN
Death Stranding Director's Cut,12011,تقدم Death Stranding: Director’s Cut في جوهرها فرصة ثانية لتترك اللعبة انطباعاً أولياً. فلو فاتتك اللعبة في 2019 أو شعرت أنها مملة جداً، على الأرجح ستعجبك نسخة Director’s Cut أكثر. إنها تقدم على أقل تقدير عرضاً تقنياً رائعاً لمنصة PS5 ووحدة التحكم DualSense.,9,Neutral,IGN
Deathloop,10993,تعج Deathloop بالأفكار الذكية مع تصميم عالم قوي فتقدم شيئاً مختلفاً وفريداً للغاية. تبدو مشاكل الذكاء الاصطناعي غير المتناسقة كعقبة لا تُذكر أمام مغامرة شغوفة تستخدم عناصر مختلفة مثل الحلقة الزمنية وعناصر roguelike ونظام التقدم بالغنائم الآربيجي، وتدمجها في تجربة سلسة وممتعة للغاية. نادراً ما تخطئ Arkane فيما تقدمه، وتمثل Deathloop إحدى ضرباتها الناجحة للغاية.,9,Neutral,IGN
Psychonauts 2,7404,"نعم نعم نعم لعبة Psychonauts 2 تستحق كل هذه السنوات في الانتظار والتأجيلات التي شهدتها، فأستوديو DoubleFine  لم يَبخل علينا بتقديم كل إبداعه الفني بهذا العنوان، خاصًة كما ذكرت بالأعلى مع استحواذ Microsoft عليهم، فأصبح لديهم موارد أكبر ساعدتهم على صقل اللعبة على صعيد تصميم مراحل اللعبة أو حتى الأعداء. بينما تَمكن ""تيم شيفر"" كعادته من تقديم قصة تَحمل أفكاراً مختلفة ومُساندتها بأسلوب لعب ومراحل متنوعة ستجعلك لا تَشعر بالملل لدقيقة واحدة، ولولا محاولة فرض إحدى الأجندات الغير مهمة داخل اللعبة وإجبارنا لخوض هذه المرحلة، لربما كانت ستكون أولى عناوين Xbox Series التي تَحصل على العلامة الكاملة. لعبة Psychonauts 2 ستحتاج ما بين 10 إلى 13 ساعة لإنهاء مهام القصة فحسب، ومن أجل إنهاء المهام الجانبية وجمع كافة المُتعلقات باللعبة ستحتاج مثل الجزء الأول فوق 20 ساعة لعب وهو عدد ساعات مقبول خاصًة وأن اللعبة ستتوفر مجانًا لمُشتركي خدمة Xbox Game Pass.",9,Neutral,IGN
Resident Evil Village,10995,نجحت Resident Evil Village في جمع أبرز شيئين في تاريخ السلسلة الطويل : الرعب والأكشن، سوف تحصل على كلا الاثنين في اللعبة بمقدار متوازن وممتع للغاية مع ترجمة عربية ممتازة شاملة، وهنالك استلهام وتلميحات عديدة لأجزاء السلسلة السابقة بالأخص الجزء الرابع والجزء الأول، تتمتع بعالم متنوع رائع الأجواء والألحان ينقلك من بيئة إلى أخرى مع بعض الإنعاش في نظام اللعب ومعارك مرضية وطور The Mercenaries مسلي جداً وقصة ممتازة تربط الماضي بالحاضر والمستقبل وإخراج رائع لطريقة تعرفك على زعماء اللعبة وبداية المغامرة، يعيبها فقط بعض اللقاءات مع الزعماء كانت مخيبة للأمل والتنوع القليل في الأعداء وتفكيرهم الروتيني دوماُ وتفوق RE7 في الرعب قليلاً.,9,Neutral,IGN
It Takes Two,10974,تقدم لعبة It Takes Two ابتكارًا فائقًا في مزيجٍ من عدة تصاميم وآليات أسلوب لعب في تجربة واحدة تمتد عبر بيئات متعددة وتطرح لنا أفكارًا مبدعة بحق لحل الألغاز وهزيمة الأعداء مع بعض الألعاب الجانبية الممتعة للغاية كالشطرنج والتقاط الصور وغيره في قالب يبدو أنه يستوعب العديد من الأعمال الفنية المشهورة في عالم الألعاب والأفلام ويمزجها معًا لتقديم تجربة تعاونية لا تنسى تكاد أن تصل للعلامة التامة لولا بضعة عيوب صغيرة.,9,Neutral,IGN
Borderlands 3,7656,إن لعبة Borderlands 3 هي باختصار تجربة ممتازة لمن يعشق ألعاب التصويب، هنالك تنوع هائل في كل ما تتخيله من الأسلحة والأعداء والزعماء وأطوار عديدة للعب الجماعي مع متعة كبيرة في اللعب الفردي أيضًا، العائق الوحيد أمام هذه اللعبة هو قصتها الضعيفة للغاية وشخصياتها غير مهمة هي الأخرى على الإطلاق.,9,Neutral,IGN
Dark Souls Remastered,5508,إذا لم تقم بتجربة الجزء الأول من هذه السلسلة بعد، فهذه النسخة الجديدة هي خيارك المثالي بدون أي تردد، أما إذا كنت لاعب قديم وترغب بالعودة، فهنالك ما يرضيك من جديد خصوصاً في معدل الإطار لكن لا ترفع آمالك كثيراً بالنسبة للرسوم.,9,Neutral,IGN
